3440 .   If possible , we should use a random sample ( there are other types of samples , but for the purposes of this chapter , we will focus on random samples ) .   [ER] A random sample [ER] is [EH] a subset of a larger population in which every member of the population has an equal chance of being selected [EH] .   Random samples are preferred because if the sample is large enough we can be reasonably sure that the participating individuals are representative of the larger population .	Direct-Defines
3446 .   Reliability and validity are two important considerations that must be made with any type of data collection .   [ER] Reliability [ER] refers to [EH] the ability to consistently produce a given result [EH] .   In the context of psychological research , this would mean that any instruments or tools used to collect data do so in consistent , reproducible ways .	Direct-Defines
3449 .   If scientists ultimately want to explain all behavior , focusing attention on such a special group of people can make it difficult to generalize any observations to the larger population as a whole .   [ER] Generalizing [ER] refers to [EH] the ability to apply the findings of a particular research project to larger segments of society [EH] .   Again , case studies provide enormous amounts of information , but since the cases are so specific , the potential to apply what ’s learned to the average person may be very limited .	Direct-Defines
3452 .   The greatest benefit of naturalistic observation is the validity , or accuracy , of information collected unobtrusively in a natural setting .   [EH] Having individuals behave as they normally would in a given situation [EH] means that we have a higher degree of [ER] ecological validity [ER] , or realism , than we might achieve with other research approaches .	Direct-Defines
3452 .   The greatest benefit of naturalistic observation is the validity , or accuracy , of information collected unobtrusively in a natural setting .   Having individuals behave as they normally would in a given situation means that we have a higher degree of [ER] ecological validity [ER] , or [EH] realism [EH] , than we might achieve with other research approaches .	AKA
3455 .   Often , psychologists develop surveys as a means of gathering data .   [ER] Surveys [ER] are [EH] lists of questions to be answered by research participants , and can be delivered as paper - and - pencil questionnaires , administered electronically , or conducted verbally ( [ link ] ) [EH] .   Generally , the survey itself can be completed in a short time , and the ease of administering a survey makes it easy to collect data from a large number of people .	Direct-Defines
3458 .   [EH] When we test the same group of individuals repeatedly over an extended period of time [EH] , we are conducting [ER] longitudinal research [ER] .   Longitudinal research is a research design in which data - gathering is administered repeatedly over an extended period of time .   For example , we may survey a group of individuals about their dietary habits at age 20 , retest them a decade later at age 30 , and then again at age 40 .	Direct-Defines
3458 .   When we test the same group of individuals repeatedly over an extended period of time , we are conducting longitudinal research .   [ER] Longitudinal research [ER] is [EH] a research design in which data - gathering is administered repeatedly over an extended period of time [EH] .   For example , we may survey a group of individuals about their dietary habits at age 20 , retest them a decade later at age 30 , and then again at age 40 .	Direct-Defines
3461 .   In contrast to other methods that people use to understand the behavior of others , such as intuition and personal experience , the hallmark of scientific research is that there is evidence to support a claim .   Scientific knowledge is [ER] empirical [ER] : It is [EH] grounded in objective , tangible evidence that can be observed time and time again [EH] , regardless of who is observing . While behavior is observable , the mind is not .   If someone is crying , we can see behavior .	Direct-Defines
3464 .   [ER] Facts [ER] are [EH] observable realities , and opinions are personal judgments , conclusions , or attitudes that may or may not be accurate [EH] .   In the scientific community , facts can be established only using evidence collected through empirical research .   THE PROCESS OF SCIENTIFIC RESEARCH   Scientific knowledge is advanced through a process known as the scientific method .   Basically , ideas ( in the form of theories and hypotheses ) are tested against the real world ( in the form of empirical observations ) , and those empirical observations lead to more ideas that are tested against the real world , and so on .	Direct-Defines
